client_id,age,income,employment_years,loan_amount,credit_history_length,num_credit_lines,late_payments,region,has_dependents,default
8296,23,40671,10,3595,7,4,0,East,0,0
8297,40,47254,3,19660,11,9,0,West,0,0
8298,26,38335,33,6765,9,8,2,South,1,0
8299,59,28637,15,3112,6,7,2,West,0,1
8300,53,34828,30,12500,12,2,4,South,1,0
8301,21,61612,24,10137,14,1,0,East,1,0
8302,57,57396,7,15271,14,7,0,North,1,0
8303,26,33493,7,18410,1,5,1,North,1,1
8304,54,33433,33,10715,9,8,1,West,1,0
8305,35,38694,14,4692,13,5,2,West,1,0
8306,46,54876,4,4049,5,5,0,North,1,0
8307,34,18988,18,8098,2,8,1,South,1,0
8308,27,33337,9,16610,3,9,3,South,1,0
8309,51,44935,8,15403,11,2,0,West,1,0
8310,44,43550,28,12590,5,8,1,South,0,0
8311,51,34868,18,11606,12,7,0,West,1,0
8312,49,36972,12,7669,2,8,0,West,0,0
8313,62,43971,15,17773,14,3,1,North,1,1
8314,52,35075,29,16648,12,4,1,East,0,1
8315,37,27238,4,5616,13,7,1,West,0,0
8316,34,37775,32,10867,14,5,1,North,0,0
8317,60,42272,18,10969,12,7,0,East,1,0
8318,56,14506,18,1252,3,6,2,East,1,1
8319,44,44706,16,9052,8,4,1,South,0,0
8320,47,51690,23,10906,13,2,0,North,0,0
8321,45,35712,27,11242,6,6,0,West,1,0
8322,52,35930,21,1695,12,6,1,East,0,0
8323,38,31138,15,11764,2,6,0,West,1,0
8324,38,38171,34,8865,2,1,0,South,1,0
8325,57,33301,26,18889,1,6,0,South,1,0
8326,46,57371,11,12860,7,2,0,North,1,0
8327,29,41495,27,13705,6,5,3,South,0,0
8328,55,14229,0,14289,13,7,2,North,1,1
8329,28,46846,17,5654,13,1,2,South,1,0
8330,40,60629,22,14218,6,5,2,North,0,0
8331,62,46108,21,12469,5,9,2,South,0,0
8332,42,54280,3,18682,3,3,1,East,1,0
8333,39,48126,10,12442,8,2,4,West,1,0
8334,50,51891,17,12106,3,2,1,West,0,0
8335,48,51307,6,16507,5,3,2,West,1,0
8336,55,51445,20,14383,8,1,1,North,0,0
8337,63,43800,34,11456,14,2,0,East,1,0
8338,31,19419,29,12072,12,6,3,North,1,0
8339,51,26928,16,12899,3,8,2,North,0,0
8340,59,27148,32,17221,14,4,0,North,1,0
8341,56,9692,15,12020,5,2,1,South,0,0
8342,50,34782,14,1215,11,5,1,East,0,0
8343,43,56985,12,15251,6,3,5,South,1,0
8344,39,22763,2,7244,1,5,0,North,1,0
8345,32,48736,23,1179,2,3,2,East,0,0
8346,35,46349,22,16692,7,4,1,West,0,1
8347,51,42759,0,8655,9,5,4,East,1,1
8348,63,54190,31,17760,13,7,2,North,0,0
8349,57,39504,32,9045,14,2,1,South,1,0
8350,57,58258,29,19211,10,6,1,East,1,0
8351,35,37606,1,12418,4,6,0,East,0,0
8352,49,44120,17,19711,5,6,2,East,0,0
8353,63,38300,29,14510,12,7,0,West,0,0
8354,46,28914,17,16249,4,3,2,West,1,1
8355,64,23840,4,8272,11,5,1,South,1,1
8356,22,46902,4,3820,3,9,1,East,0,0
8357,40,56167,7,5736,10,9,0,West,1,0
8358,35,42929,8,7470,2,7,0,North,1,0
8359,24,46167,31,15115,14,9,4,South,1,1
8360,42,21348,13,13194,3,3,0,North,1,0
8361,58,44623,12,7520,2,7,2,East,1,0
8362,43,15044,17,12278,14,1,1,North,0,1
8363,46,25653,3,17259,8,7,2,North,1,1
8364,31,56010,21,5576,1,3,2,West,0,0
8365,48,40163,19,8183,5,3,0,South,1,0
8366,22,41270,14,11814,1,7,0,South,1,0
8367,28,46645,6,16638,5,8,0,South,1,0
8368,49,49577,12,12596,14,4,3,East,1,0
8369,31,36750,33,16544,3,1,4,South,0,0
8370,57,43515,29,4096,9,5,0,South,0,0
8371,38,39165,4,2085,12,4,2,West,0,0
8372,34,21616,0,4729,1,9,3,West,0,0
8373,30,35745,30,2487,10,3,0,North,1,1
8374,55,44956,19,9540,1,4,3,West,0,0
8375,29,35380,18,8453,8,3,0,North,0,0
8376,55,35489,28,16955,3,3,0,West,0,0
8377,31,49386,9,12644,11,7,2,West,0,0
8378,64,41933,28,8337,7,5,4,North,1,0
8379,32,44222,30,14601,10,5,1,West,0,1
8380,23,20503,10,8102,5,4,0,South,0,1
8381,59,45379,22,2009,2,8,2,South,0,1
8382,34,26698,29,9973,14,1,0,East,0,0
8383,48,39705,24,4079,13,9,1,North,1,0
8384,31,27241,15,13167,11,9,0,East,1,0
8385,59,51195,22,3186,7,5,1,South,1,0
8386,45,61955,32,12511,7,1,2,West,0,0
8387,41,38229,27,14852,3,2,3,East,1,0
8388,30,38117,26,10398,6,2,0,South,1,0
8389,63,52368,5,5518,5,6,3,South,1,0
8390,35,46862,5,13684,1,9,2,East,0,0
8391,39,39144,24,17688,1,3,1,West,0,0
8392,42,44418,12,4454,2,8,0,North,0,0
8393,41,64357,32,7082,7,2,4,East,1,0
8394,64,31937,32,6349,3,5,0,West,1,0
8395,52,32969,24,1850,9,4,1,North,1,0
8396,43,49535,13,17051,3,5,2,North,1,0
8397,33,65349,8,8540,10,4,1,South,1,0
8398,25,42126,17,15662,4,1,3,East,1,0
8399,24,19485,14,4347,11,1,2,North,0,0
8400,48,44684,3,16711,8,6,2,South,1,0
8401,34,33700,33,4949,4,8,1,North,0,0
8402,28,45713,16,17888,7,7,0,North,1,1
8403,29,23688,6,8765,11,4,0,North,1,0
8404,55,22290,31,4406,5,5,0,South,0,0
8405,57,36437,22,11896,6,8,1,North,1,0
8406,41,59826,19,12956,8,6,0,South,0,0
8407,38,23540,1,15866,4,8,1,South,0,0
8408,53,36155,20,6257,13,6,1,North,0,0
8409,28,22434,11,2579,6,8,1,North,0,1
8410,37,43478,26,17304,13,4,0,South,1,1
8411,63,42658,9,17697,10,2,2,North,1,0
8412,51,22913,7,5315,2,3,0,East,0,0
8413,54,55452,20,3687,9,5,2,West,0,0
8414,26,16933,21,6523,12,4,1,North,0,1
8415,42,58917,12,10910,9,5,2,North,0,0
8416,34,56493,11,10015,12,1,1,West,1,0
8417,23,43669,16,5315,10,1,0,East,0,0
8418,32,50753,8,3414,10,2,1,South,1,0
8419,56,37862,11,14271,6,2,1,West,0,0
8420,32,21515,8,6806,6,8,0,South,0,0
8421,22,42837,29,19353,10,4,2,West,0,0
8422,22,21148,5,17371,7,6,2,South,1,1
8423,35,39869,24,12258,4,2,2,South,1,1
8424,43,25157,27,2759,7,1,1,East,0,0
8425,49,51704,9,4125,10,7,1,South,0,0
8426,37,44562,27,19665,1,4,0,East,1,0
8427,52,48139,28,6229,13,4,2,East,0,0
8428,27,44083,10,12226,14,2,1,North,0,0
8429,50,62569,20,16214,7,9,0,South,0,0
8430,48,52268,25,18507,12,2,3,West,1,0
8431,34,60443,17,6831,13,5,0,South,0,0
8432,64,29199,3,2234,1,6,0,North,1,1
8433,50,33488,14,8570,11,3,3,North,0,0
8434,37,10920,22,6956,14,3,3,South,1,1
8435,52,35291,5,18058,8,6,0,East,0,0
8436,26,39573,6,19689,10,5,1,West,1,1
8437,44,45211,14,2268,6,5,2,West,1,0
8438,26,33628,8,5194,14,5,1,South,0,0
8439,47,48836,29,11251,14,9,1,North,1,0
8440,38,47996,27,18633,1,8,1,South,1,0
8441,44,34317,29,5029,11,4,1,South,1,1
8442,57,28498,7,3860,12,6,1,South,1,1
8443,44,40790,34,4513,1,5,0,East,0,0
8444,58,41191,34,4219,12,6,3,East,1,0
8445,54,32707,25,9370,13,8,3,North,0,0
8446,60,36889,29,16366,13,6,2,East,1,1
8447,35,22985,34,19583,4,6,1,East,1,1
8448,31,48142,10,5930,7,2,1,North,1,0
8449,42,48336,19,5677,5,7,2,East,1,0
8450,44,40587,30,6472,5,3,0,West,0,0
8451,21,49186,33,7708,8,7,3,West,1,0
8452,38,41573,11,14728,2,5,3,North,0,0
8453,64,59395,27,14916,4,4,1,North,0,0
8454,32,24443,2,14881,4,1,0,East,1,0
8455,63,42421,4,13483,11,8,1,West,0,0
8456,48,50840,12,3529,8,2,0,South,1,0
8457,60,57905,11,10127,6,8,1,East,1,0
8458,27,49510,0,3473,10,7,0,West,0,0
8459,43,27544,18,2085,9,3,1,South,1,0
8460,41,20139,28,8362,10,7,0,East,1,0
8461,54,37961,24,5662,9,1,1,East,1,0
8462,31,44340,15,4434,4,5,0,East,1,0
8463,42,51336,16,8728,10,2,1,West,0,0
8464,62,26854,27,3665,7,2,2,South,0,0
8465,55,47328,4,12184,3,3,0,West,0,0
8466,49,7868,0,14174,6,7,2,West,1,1
8467,62,31126,2,9475,13,2,1,West,1,0
8468,48,50323,23,5471,1,4,2,West,0,0
8469,38,25705,28,12011,5,4,2,South,0,0
8470,34,26757,14,18171,6,1,2,North,0,1
8471,38,33694,3,13660,12,7,1,West,0,0
8472,48,42123,0,10890,12,4,3,South,0,0
8473,44,26616,14,8988,12,1,1,South,1,0
8474,28,39612,23,8206,5,3,1,West,0,0
8475,62,34813,30,3133,14,8,1,South,0,0
8476,28,53895,19,13386,7,4,1,East,0,0
8477,24,34194,9,3421,12,1,2,West,1,0
8478,47,40340,10,14806,4,7,2,South,1,0
8479,56,41996,17,4931,5,8,0,East,0,0
8480,25,34963,33,7025,4,5,2,East,0,0
8481,53,49236,27,9816,14,9,3,East,1,0
8482,54,51731,15,8126,9,7,0,East,1,0
8483,50,34132,23,15772,2,4,2,South,1,1
8484,28,43517,11,13537,1,9,2,East,1,0
8485,59,28869,6,5505,4,6,3,South,0,0
8486,46,46765,16,10601,14,8,2,West,1,0
8487,57,42793,3,13059,14,2,1,West,1,0
8488,54,35632,32,14395,12,5,0,North,0,0
8489,27,43959,18,12162,12,3,2,North,1,0
8490,60,47114,25,11779,12,5,3,East,0,0
8491,48,54764,10,1798,13,8,1,North,0,0
8492,59,44769,30,4462,6,6,1,North,0,0
8493,59,50660,0,8495,10,1,0,North,0,0
8494,48,62858,28,14791,13,7,3,East,0,1
8495,34,27592,24,18711,13,1,0,North,0,1
8496,58,54055,17,8449,14,1,1,East,1,0
8497,24,29450,2,13422,8,4,1,South,1,0
8498,62,31438,17,15904,4,9,1,North,1,0
8499,38,39858,6,16474,1,8,1,East,1,0
8500,64,32247,27,1185,14,3,2,West,0,0
8501,45,30241,16,8031,9,6,2,West,1,0
8502,27,39275,24,13288,3,1,0,South,0,0
8503,58,36001,17,7684,6,1,1,North,0,0
8504,48,32016,2,10877,10,6,4,North,0,1
8505,25,28568,24,8591,14,5,0,East,1,0
8506,23,57101,6,3749,8,6,0,North,0,0
8507,64,25597,9,3945,11,9,0,North,0,0
8508,51,37987,18,9060,5,5,2,East,1,1
8509,62,53415,14,11494,11,2,1,South,1,0
8510,40,49714,20,1078,7,1,0,South,1,0
8511,39,42804,20,13138,11,2,1,North,1,0
8512,31,32516,27,18505,14,8,2,East,1,1
8513,60,39774,31,4221,11,1,1,South,0,0
8514,23,26511,26,9977,10,6,3,South,1,0
8515,43,36578,22,5218,14,5,2,South,1,0
8516,27,36396,9,6729,9,9,0,South,0,0
8517,43,37555,5,3723,1,4,0,East,0,1
8518,27,30543,23,10773,11,5,0,South,1,0
8519,54,19649,17,17742,14,5,2,West,0,0
8520,62,55022,9,19670,8,2,0,South,0,0
8521,39,52357,14,2765,2,2,0,West,0,0
8522,29,50495,33,1804,1,9,0,West,0,0
8523,38,44541,7,15067,4,3,1,South,1,0
8524,61,42044,34,6649,6,6,1,North,1,0
8525,62,31675,26,6991,14,4,0,South,0,0
8526,45,32958,24,15539,8,4,0,North,1,0
8527,34,57464,2,8825,1,5,0,South,1,0
8528,64,60194,20,13254,1,5,0,East,0,0
8529,45,37782,31,1142,10,7,2,East,0,0
8530,39,40045,20,10315,2,7,1,West,1,1
8531,59,48787,8,1283,9,1,0,East,1,0
8532,35,41121,0,17767,12,6,0,North,0,0
8533,36,42028,3,18962,4,4,0,North,1,0
8534,47,39282,3,13474,7,2,1,West,1,1
8535,60,28745,25,16367,3,6,1,South,1,0
8536,30,35523,33,1623,11,7,2,East,0,0
8537,24,38396,26,1544,1,2,2,South,1,0
8538,39,9758,14,8586,1,2,3,South,1,1
8539,48,41050,31,18297,9,7,3,East,0,0
8540,41,67870,6,19927,14,9,3,South,0,0
8541,34,34847,13,13187,4,3,0,North,0,0
8542,53,40397,22,19131,13,3,1,West,1,0
8543,30,29914,0,19547,11,8,2,North,1,0
8544,39,26873,31,16020,3,2,1,East,1,1
8545,50,36278,25,10235,5,9,0,East,0,0
8546,42,47557,8,10507,1,7,1,East,0,0
8547,23,37194,15,18761,3,8,2,East,0,0
8548,57,35511,30,6708,4,9,2,South,0,0
8549,61,45947,1,5531,13,3,1,South,1,0
8550,38,42401,31,13614,12,6,2,West,0,0
8551,31,43351,9,19537,6,8,1,East,1,0
8552,22,54283,24,3699,9,1,0,East,1,0
8553,32,52775,17,1566,3,6,1,South,1,0
8554,26,57948,33,19426,4,3,1,South,0,0
8555,63,25446,28,3735,5,8,4,North,0,1
8556,60,50287,23,11709,8,9,3,West,1,0
8557,64,59749,2,18108,9,5,1,South,1,0
8558,49,20408,14,2464,3,2,1,West,0,0
8559,50,39758,2,16120,3,7,3,East,1,1
8560,22,33480,30,11146,7,6,1,East,0,0
8561,29,39707,9,13986,9,6,0,North,0,0
8562,22,53763,21,15030,1,1,4,North,1,0
8563,49,23251,13,17018,1,1,0,North,0,0
8564,53,42939,8,6614,14,6,5,South,1,0
8565,30,33224,17,1153,12,6,1,West,0,0
8566,54,54131,7,7459,2,4,3,South,1,0
8567,64,45051,14,12703,6,8,0,East,0,0
8568,28,38107,14,1810,3,9,0,East,1,0
8569,57,31382,5,17534,12,6,2,North,1,0
8570,53,71895,11,9137,8,8,1,North,1,0
8571,26,43358,18,16765,5,8,1,West,1,1
8572,64,22960,4,10270,3,2,1,South,0,0
8573,60,30271,26,1778,14,4,0,East,0,0
8574,39,44951,9,14622,8,1,0,East,1,0
8575,52,31239,13,8667,8,1,1,North,0,0
8576,47,32715,33,15307,2,6,0,South,1,0
8577,21,51831,14,5596,5,7,0,East,0,0
8578,63,50768,28,8357,3,5,1,East,0,0
8579,53,33145,25,3553,7,8,1,South,0,0
8580,60,54050,26,14971,2,9,4,North,1,1
8581,52,31472,2,13880,9,4,1,West,1,0
8582,25,60322,2,5564,2,1,0,North,1,0
8583,37,46450,34,7464,11,6,0,South,1,0
8584,28,43482,34,15135,2,1,1,South,0,0
8585,62,35382,5,13415,6,2,0,South,0,0
8586,54,32696,13,4705,3,4,1,East,0,0
8587,29,12082,25,4358,3,4,1,South,1,0
8588,43,36470,2,10044,10,6,0,West,1,0
8589,55,39874,32,5182,2,8,1,North,0,0
8590,27,18086,12,6200,14,3,2,East,1,1
8591,35,49880,28,5629,13,6,1,South,1,0
8592,40,38075,8,6603,5,3,3,South,0,0
8593,45,54576,31,5474,12,2,1,South,1,0
8594,23,31796,21,9647,11,4,2,West,0,1
8595,44,54837,21,15190,5,4,0,West,0,0
8596,54,34611,33,8175,7,2,0,North,0,0
8597,42,39396,9,13605,8,3,2,North,1,0
8598,31,42587,24,15669,8,9,0,West,0,0
8599,28,39500,11,1229,12,9,0,West,1,0
8600,59,43652,2,13795,14,7,0,West,1,0
8601,63,16905,18,6019,3,2,3,North,0,0
8602,55,38327,32,4477,6,5,1,East,1,1
8603,58,39034,25,16304,12,8,1,North,0,0
8604,28,16162,12,18143,5,1,2,South,1,1
8605,57,47709,6,10982,4,1,3,North,0,0
8606,47,29063,33,2366,10,6,1,West,1,0
8607,48,51307,21,18260,6,7,1,East,1,0
8608,60,41031,19,1166,4,7,1,North,0,0
8609,54,33108,22,8350,14,3,2,East,0,1
8610,52,52056,13,6695,8,4,0,South,0,0
8611,35,59942,29,12819,9,9,1,East,0,0
8612,64,40462,22,9963,1,4,0,North,0,0
8613,37,56498,18,1927,12,5,3,South,1,1
8614,53,37886,5,17182,1,6,1,North,0,0
8615,36,51547,22,12100,4,7,0,West,1,0
8616,49,35590,9,14243,6,5,2,North,1,1
8617,29,61910,34,9797,8,7,2,West,0,0
8618,53,52927,20,13098,12,2,5,South,1,0
8619,49,45644,31,15418,12,7,0,South,1,1
8620,33,9593,29,15884,1,5,1,North,1,0
8621,41,45385,32,14790,3,5,2,South,1,0
8622,41,25180,5,1413,12,6,1,North,1,0
8623,25,44239,4,19398,4,9,1,East,1,0
8624,30,55329,14,10679,10,4,0,East,1,0
8625,26,48267,24,9718,2,5,1,North,1,0
8626,33,50304,12,1000,13,5,1,East,0,0
8627,21,35523,5,9462,9,3,3,West,0,0
8628,40,21704,1,3531,3,3,1,West,0,0
8629,28,30742,16,18455,4,1,1,North,0,0
8630,30,36043,23,15310,4,4,0,South,0,0
8631,29,39831,11,16542,1,9,2,East,0,0
8632,61,55229,13,12770,5,2,2,West,1,0
8633,23,48766,6,16005,5,4,0,South,0,0
8634,31,66636,25,2995,2,9,3,West,1,1
8635,32,27984,31,4577,1,9,1,West,1,1
8636,30,53967,28,15907,5,8,2,North,1,0
8637,45,50504,8,2709,5,2,1,North,1,0
8638,45,38601,13,15322,7,3,1,East,1,1
8639,31,28468,16,19483,11,6,1,West,0,1
8640,56,32614,24,7117,10,2,1,West,0,0
8641,59,32037,29,19674,10,3,1,South,1,1
8642,46,60528,28,9528,2,1,2,North,1,0
8643,34,49939,28,8970,14,4,1,North,1,0
8644,59,50387,17,18139,13,6,2,West,1,0
8645,60,41052,30,11793,12,1,1,South,0,0
8646,21,37254,18,10911,14,1,1,South,0,0
8647,24,44048,16,8212,8,8,2,North,0,0
8648,50,41229,5,3099,5,7,2,South,0,0
8649,32,38847,11,1412,5,7,2,West,0,0
8650,55,44400,2,15904,9,7,2,East,0,0
8651,33,27209,34,16857,2,5,3,South,0,0
8652,51,43204,32,17146,10,4,1,East,0,0
8653,58,38670,28,3993,11,7,1,West,1,0
8654,63,31424,2,12654,2,3,1,South,0,0
8655,43,47687,4,1246,5,9,1,West,1,0
8656,24,61542,13,12970,1,2,1,North,1,0
8657,36,55336,27,7977,11,1,1,North,1,1
8658,27,36608,31,14656,5,8,0,South,1,0
8659,42,47972,17,16178,5,6,0,South,0,0
8660,49,50120,12,3689,8,4,2,West,0,0
8661,31,41430,1,1587,6,9,2,North,1,0
8662,53,39712,24,2468,11,5,4,South,0,0
8663,49,44125,19,1232,6,1,1,North,1,0
8664,59,70150,6,7885,5,1,1,North,0,0
8665,32,43087,10,15232,5,7,0,North,1,0
8666,27,24790,4,2886,8,1,1,East,0,0
8667,59,27444,28,17693,14,6,1,West,0,1
8668,62,37945,17,3748,1,7,1,East,1,0
8669,46,25037,7,11717,9,5,2,East,0,1
8670,60,38409,26,2600,6,3,1,North,0,0
8671,29,66702,1,11291,9,3,0,North,0,0
8672,61,33862,34,17929,2,2,2,South,1,0
8673,54,26952,25,4823,3,1,0,East,1,0
8674,33,37509,22,11880,1,8,1,North,1,0
8675,56,38752,4,5930,5,9,0,South,1,0
8676,45,28134,15,6729,2,2,1,West,1,1
8677,44,25139,10,6561,11,4,2,South,0,0
8678,64,56275,18,14164,1,3,0,East,0,0
8679,37,46009,15,16066,9,4,0,East,1,0
8680,22,34207,31,19225,11,4,0,East,1,0
8681,33,26135,11,19020,9,8,1,North,1,1
8682,51,33790,1,14430,6,3,1,North,1,1
8683,49,25287,21,8576,11,3,1,West,1,0
8684,48,33046,25,19059,11,6,0,East,1,1
8685,47,64802,32,2790,8,3,0,South,0,0
8686,35,42866,23,4144,13,5,1,North,0,1
8687,51,32583,4,12712,11,4,1,North,1,0
8688,60,48154,20,7967,12,4,0,East,1,0
8689,35,28839,17,17539,9,2,1,North,1,0
8690,53,35132,4,10125,5,9,1,East,1,0
8691,40,17749,7,5343,2,5,1,West,1,1
8692,62,55288,20,10643,4,5,2,North,1,0
8693,32,37579,4,6238,3,7,1,South,1,0
8694,57,30174,12,7836,10,3,0,North,0,0
8695,29,47793,18,14196,7,6,3,West,0,0
8696,43,27427,28,1939,10,1,1,East,1,1
8697,28,28156,1,12651,10,5,1,South,0,1
8698,52,35451,25,10285,10,5,2,West,0,0
8699,34,25629,28,8090,8,9,1,South,0,1
8700,47,32158,4,5362,13,5,0,East,0,0
8701,45,37622,31,16066,5,8,0,West,0,1
8702,33,38705,1,18845,2,3,0,South,0,1
8703,41,24104,4,12965,12,6,2,North,0,0
8704,51,37068,32,17444,9,2,1,South,1,1
8705,57,46968,34,3215,14,9,2,West,1,0
8706,63,48969,18,7275,1,6,2,South,1,0
8707,25,34029,14,12023,5,5,2,South,0,0
8708,33,37733,34,5817,12,9,2,North,1,0
8709,48,37026,7,13810,12,1,5,West,1,1
8710,63,23299,0,6831,3,3,4,West,1,1
8711,45,33518,21,17634,8,2,1,South,0,1
8712,55,49554,16,18983,8,9,0,North,0,0
8713,59,49745,15,16027,13,6,1,South,0,0
8714,27,44942,0,8429,12,6,2,East,0,0
8715,58,8065,2,19551,12,5,0,West,0,1
8716,52,30621,5,12332,1,4,2,West,1,0
8717,23,45611,2,10477,4,4,1,North,0,1
8718,59,60548,29,16077,12,2,0,West,1,0
8719,57,39825,10,10979,10,7,2,North,1,0
8720,42,41150,26,18852,8,6,0,West,1,0
8721,28,38642,21,18886,9,3,1,North,0,1
8722,37,24321,5,7600,9,7,0,South,0,0
8723,47,44223,30,5814,2,9,0,North,1,0
8724,53,21743,5,12629,9,1,0,East,0,1
8725,37,38977,19,6044,8,8,2,East,0,0
8726,62,41068,10,17411,11,2,0,South,0,0
8727,32,40591,1,10092,14,1,0,North,0,0
8728,47,24419,30,10040,11,9,2,South,1,0
8729,28,31491,25,1100,13,2,2,East,0,0
8730,43,48264,26,16383,14,7,2,West,0,0
8731,62,40874,30,4240,9,7,4,South,1,0
8732,49,31570,23,16848,9,1,2,East,1,0
8733,40,27146,12,12509,3,1,0,East,0,0
8734,36,49633,24,15147,5,7,1,South,1,1
8735,37,40412,24,2488,13,6,2,East,1,0
8736,36,26430,28,2453,11,4,2,East,1,1
8737,39,37736,30,19185,3,3,1,East,1,0
8738,28,30326,1,9084,6,5,5,North,1,1
8739,58,43616,11,12632,10,5,0,East,0,0
8740,58,55043,4,5559,13,3,0,South,1,0
8741,49,27029,26,7240,5,6,0,West,0,0
8742,61,41886,33,8817,2,3,0,North,0,0
8743,56,41667,13,2515,3,4,2,West,1,0
8744,46,14265,6,13113,7,3,1,North,0,0
8745,51,49991,9,16712,10,6,0,South,0,0
8746,64,65187,28,16964,10,9,0,West,0,0
8747,32,41656,15,2427,12,3,2,East,1,0
8748,37,56315,20,7085,5,1,1,South,1,0
8749,35,24945,32,12396,3,7,0,South,1,0
8750,29,31374,28,15389,4,5,0,West,0,0
8751,59,40854,16,18397,6,4,0,East,1,0
8752,62,29755,12,8279,8,3,2,West,0,0
8753,32,40457,5,5226,12,7,0,East,0,0
8754,52,52040,1,9611,7,2,1,North,1,1
8755,45,29403,7,4349,12,4,2,West,0,0
8756,59,52570,31,16111,3,2,0,North,0,0
8757,38,16920,8,7076,2,8,0,East,1,0
8758,35,33174,22,13157,3,3,1,East,1,0
8759,52,37636,6,6187,5,5,2,South,0,0
8760,26,28876,30,14885,14,4,2,East,1,0
8761,64,33342,20,10618,7,5,2,West,1,0
8762,63,56753,0,8018,14,4,1,West,0,0
8763,55,54879,1,14591,8,8,2,East,1,0
8764,54,48640,10,9655,6,6,1,East,1,0
8765,58,52494,17,1389,13,1,1,West,0,0
8766,25,32555,23,7891,2,5,2,West,0,0
8767,38,25325,18,17519,11,1,0,East,1,1
8768,36,30308,4,3456,2,3,0,East,0,0
8769,28,32091,28,19655,10,6,0,West,1,0
8770,45,32685,1,10768,11,9,1,South,0,1
8771,52,46337,16,12117,5,3,0,East,0,0
8772,46,43878,10,6506,11,4,1,South,1,0
8773,42,37892,12,10395,14,1,1,West,0,0
8774,51,38631,28,10913,5,2,0,South,0,1
8775,63,53139,31,9785,1,7,1,North,0,0
8776,30,24498,7,12952,1,8,2,South,1,0
8777,32,49476,9,9797,9,1,3,North,1,0
8778,48,14664,24,2469,14,9,2,East,0,0
8779,26,33209,10,15451,7,6,2,North,1,0
8780,40,58127,27,19079,8,1,1,West,1,0
8781,25,43610,32,2306,12,4,0,East,1,0
8782,43,34400,25,6332,13,4,4,East,1,0
8783,29,50983,7,6797,5,7,0,North,0,0
8784,49,47141,25,15786,3,1,3,West,1,0
8785,36,46655,31,12918,13,9,0,West,0,0
8786,42,37583,27,10240,3,1,2,West,0,0
8787,28,51519,6,19119,12,3,2,West,1,0
8788,40,32273,34,9876,3,1,0,South,0,0
8789,34,31705,1,7327,1,1,2,West,1,1
8790,59,62491,21,15586,11,4,0,West,0,0
8791,57,34001,21,7941,11,2,2,East,0,0
8792,54,15617,2,11863,3,9,2,North,0,0
8793,31,52749,7,1304,13,1,1,South,1,0
8794,60,56335,3,3397,2,3,0,South,1,0
8795,53,37170,14,16698,8,2,1,East,1,1
8796,51,14867,11,3526,10,1,0,South,1,0
8797,64,39337,28,14776,14,9,0,South,0,0
8798,54,64867,8,8159,10,5,1,East,0,0
8799,27,42430,19,13417,6,6,3,West,1,0
8800,43,49232,33,1186,5,8,0,South,0,0
8801,27,49921,25,2564,1,7,0,North,0,0
8802,45,51655,20,7813,2,7,0,West,1,0
8803,23,62350,22,2909,2,9,0,West,1,0
8804,58,52961,17,9469,7,3,1,West,1,0
8805,40,39031,23,18866,12,8,1,South,0,0
8806,54,26609,28,14543,7,6,3,North,1,0
8807,64,45156,12,11069,6,8,0,South,1,0
8808,64,37678,31,15609,14,4,1,East,0,0
8809,50,48601,18,13652,8,1,1,South,0,0
8810,37,29645,16,14789,4,3,1,North,0,1
8811,30,36392,1,17320,9,3,3,South,0,1
8812,55,40133,17,13755,8,1,1,East,1,0
8813,40,28729,26,10840,3,5,1,West,1,0
8814,38,40478,13,2924,3,6,2,South,1,0
8815,64,49442,14,3698,12,9,1,West,1,0
8816,47,62921,7,12991,12,8,2,South,0,0
8817,56,31176,8,16161,9,4,1,North,1,0
8818,43,50869,20,12100,9,6,1,West,1,0
8819,52,16263,34,16253,13,3,1,South,1,1
8820,30,39909,13,15135,11,1,0,North,1,1
8821,31,40847,26,17655,5,9,2,East,1,1
8822,58,49770,7,18707,10,8,0,West,0,1
8823,26,33763,34,8751,14,6,0,West,1,0
8824,61,42937,17,3243,14,3,5,South,1,0
8825,54,53301,13,16117,1,5,0,West,0,0
8826,56,26473,7,17714,3,9,2,East,0,1
8827,57,16497,7,6871,11,7,2,West,1,1
8828,37,52954,1,11859,5,2,1,West,0,1
8829,60,28029,16,11738,4,6,1,East,0,0
8830,60,45483,12,12663,4,9,3,North,0,0
8831,32,63401,13,8564,1,1,0,West,1,0
8832,41,50036,8,2827,6,5,1,South,0,0
8833,60,28343,26,11027,12,9,0,North,1,0
8834,39,22453,19,14148,10,3,1,West,1,1
8835,23,30658,11,8184,11,3,0,North,0,0
8836,38,42073,21,16571,4,9,2,West,1,0
8837,39,37001,30,13128,1,3,2,North,1,0
8838,26,56342,12,19557,10,9,1,South,0,0
8839,36,48005,0,4709,14,3,1,North,0,1
8840,28,31232,8,1129,6,8,2,East,1,0
8841,38,50152,9,17016,5,9,0,West,1,0
8842,63,58077,28,2558,5,3,3,West,0,0
8843,59,36218,29,11453,2,1,1,South,1,0
8844,32,45754,1,14835,1,9,0,East,0,0
8845,30,29505,17,4724,7,7,0,North,1,1
8846,27,38299,27,12320,5,6,0,North,1,1
8847,21,29295,31,5693,3,4,0,East,1,0
8848,56,54871,23,16633,14,5,0,East,0,0
8849,41,33978,13,13710,6,7,0,North,1,0
8850,57,45280,24,19248,3,9,1,South,1,0
8851,44,47622,24,17324,6,6,0,South,0,0
8852,45,77308,31,18071,6,4,1,North,0,0
8853,27,36811,26,13119,14,4,1,North,0,0
